route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed
1024,3907A5292,159405A3907B5292,,33rd via Hoboken,1,,2,0
862,3529A4969,602367A3529B4969,,Newark,0,,9,0
1024,3906A5292,159724A3906B5292,,Journal Square via Hoboken,0,,4,0
861,3528A4969,160080A3528B4969,,33rd Street,1,,5,0
4768,3893A5283,573023A3893B5283,,Journal Square,0,,1,0
862,3530A4969,602605A3530B4969,,World Trade Center,1,,8,0
860,3893A5283,572460A3893B5283,,World Trade Center,1,,10,0
862,3528A4969,159242A3528B4969,,World Trade Center,1,,8,0
1024,3907A5310,159388A3907B5310,,33rd via Hoboken,1,,2,0
861,3528A4969,160195A3528B4969,,Journal Square,0,,6,0
859,3528A4969,158430A3528B4969,,Hoboken,0,,7,0
1024,3907A5310,159429A3907B5310,,33rd via Hoboken,1,,2,0
861,3528A4969,160112A3528B4969,,33rd Street,1,,5,0
4768,3893A5283,573016A3893B5283,,Journal Square,0,,1,0
4768,3894A5283,573094A3894B5283,,Journal Square,0,,1,0
862,3528A4969,159122A3528B4969,,Newark,0,,9,0
1024,3907A5292,159371A3907B5292,,33rd via Hoboken,1,,2,0
1024,3906A5293,159675A3906B5293,,33rd via Hoboken,1,,2,0
862,3530A4969,602503A3530B4969,,Newark,0,,9,0
862,3528A4969,159081A3528B4969,,Newark,0,,9,0
861,3528A4969,160142A3528B4969,,33rd Street,1,,5,0
4768,3894A5283,573128A3894B5283,,Journal Square,0,,1,0
859,3528A4969,158408A3528B4969,,Hoboken,0,,7,0
862,3528A4969,159021A3528B4969,,Newark,0,,9,0
1024,3906A5310,159650A3906B5310,,33rd via Hoboken,1,,2,0
1024,3907A5293,159383A3907B5293,,33rd via Hoboken,1,,2,0
862,3530A4969,602571A3530B4969,,World Trade Center,1,,8,0
1024,3906A5310,159656A3906B5310,,33rd via Hoboken,1,,2,0
1024,3906A5310,159721A3906B5310,,Journal Square via Hoboken,0,,4,0
1024,3906A5292,159575A3906B5292,,33rd via Hoboken,1,,2,0
1024,3906A5310,159723A3906B5310,,Journal Square via Hoboken,0,,4,0
862,3528A4969,159207A3528B4969,,World Trade Center,1,,8,0
861,3528A4969,160274A3528B4969,,Journal Square,0,,6,0
859,3528A4969,158298A3528B4969,,33rd Street,1,,11,0
1024,3907A5310,159400A3907B5310,,33rd via Hoboken,1,,2,0
1024,3907A5310,159394A3907B5310,,33rd via Hoboken,1,,2,0
860,3893A5283,572683A3893B5283,,Hoboken,0,,3,0
860,3528A4969,158644A3528B4969,,Hoboken,0,,3,0
1024,3906A5293,159580A3906B5293,,33rd via Hoboken,1,,2,0
862,3528A4969,159134A3528B4969,,World Trade Center,1,,8,0
859,3528A4969,158379A3528B4969,,Hoboken,0,,7,0
862,3529A4969,602439A3529B4969,,World Trade Center,1,,8,0
1024,3907A5310,159518A3907B5310,,Journal Square via Hoboken,0,,4,0
1024,3907A5310,159428A3907B5310,,33rd via Hoboken,1,,2,0
859,3528A4969,158447A3528B4969,,Hoboken,0,,7,0
1024,3907A5293,159462A3907B5293,,Journal Square via Hoboken,0,,4,0
1024,3907A5293,159464A3907B5293,,Journal Square via Hoboken,0,,4,0
1024,3941A5283,582202A3941B5283,,Journal Square via Hoboken,0,,4,0
1024,3906A5310,159685A3906B5310,,Journal Square via Hoboken,0,,4,0
1024,3906A5310,159678A3906B5310,,Journal Square via Hoboken,0,,4,0
1024,3906A5310,159585A3906B5310,,33rd via Hoboken,1,,2,0
860,3894A5283,572526A3894B5283,,World Trade Center,1,,10,0
860,3893A5283,572503A3893B5283,,World Trade Center,1,,10,0
1024,3906A5310,159736A3906B5310,,Journal Square via Hoboken,0,,4,0
862,3528A4969,159158A3528B4969,,World Trade Center,1,,8,0
862,3528A4969,159215A3528B4969,,World Trade Center,1,,8,0
860,3528A4969,158722A3528B4969,,Hoboken,0,,3,0
1024,3943A5310,160027A3943B5310,,33rd via Hoboken,1,,2,0
1024,3906A5310,159682A3906B5310,,Journal Square via Hoboken,0,,4,0
862,3528A4969,158999A3528B4969,,Newark,0,,9,0
4768,3894A5283,573071A3894B5283,,Journal Square,0,,1,0
1024,3906A5292,159694A3906B5292,,Journal Square via Hoboken,0,,4,0
860,3528A4969,158541A3528B4969,,World Trade Center,1,,10,0
860,3893A5283,572519A3893B5283,,World Trade Center,1,,10,0
862,3528A4969,159042A3528B4969,,Newark,0,,9,0
1024,3906A5293,159702A3906B5293,,Journal Square via Hoboken,0,,4,0
4768,3894A5283,573129A3894B5283,,Journal Square,0,,1,0
859,3528A4969,158357A3528B4969,,33rd Street,1,,11,0
862,3529A4969,602402A3529B4969,,Newark,0,,9,0
1024,3906A5293,159570A3906B5293,,33rd via Hoboken,1,,2,0
860,3528A4969,158641A3528B4969,,Hoboken,0,,3,0
1024,3907A5292,159453A3907B5292,,33rd via Hoboken,1,,2,0
4768,3893A5283,572878A3893B5283,,Hoboken,1,,12,0
1024,3907A5310,159475A3907B5310,,Journal Square via Hoboken,0,,4,0
1024,3907A5293,159413A3907B5293,,33rd via Hoboken,1,,2,0
1024,3908A5283,582200A3908B5283,,33rd via Hoboken,1,,2,0
861,3528A4969,160321A3528B4969,,Journal Square,0,,6,0
861,3528A4969,160316A3528B4969,,Journal Square,0,,6,0
1024,3906A5292,159779A3906B5292,,Journal Square via Hoboken,0,,4,0
860,3908A5283,572613A3908B5283,,World Trade Center,1,,10,0
1024,3943A5292,160038A3943B5292,,Journal Square via Hoboken,0,,4,0
1024,3906A5292,159748A3906B5292,,Journal Square via Hoboken,0,,4,0
1024,3907A5310,159424A3907B5310,,33rd via Hoboken,1,,2,0
1024,3906A5292,159576A3906B5292,,33rd via Hoboken,1,,2,0
4768,3894A5283,573116A3894B5283,,Journal Square,0,,1,0
860,3894A5283,572780A3894B5283,,Hoboken,0,,3,0
862,3528A4969,159160A3528B4969,,World Trade Center,1,,8,0
1024,3906A5310,159703A3906B5310,,Journal Square via Hoboken,0,,4,0
1024,3906A5293,159633A3906B5293,,33rd via Hoboken,1,,2,0
1024,3906A5292,159761A3906B5292,,Journal Square via Hoboken,0,,4,0
859,3528A4969,158286A3528B4969,,33rd Street,1,,11,0
4768,3893A5283,572872A3893B5283,,Hoboken,1,,12,0
1024,3906A5310,159672A3906B5310,,33rd via Hoboken,1,,2,0
860,3528A4969,158657A3528B4969,,Hoboken,0,,3,0
860,3893A5283,572490A3893B5283,,World Trade Center,1,,10,0
4768,3893A5283,573026A3893B5283,,Journal Square,0,,1,0
1024,3906A5293,159738A3906B5293,,Journal Square via Hoboken,0,,4,0
860,3893A5283,572485A3893B5283,,World Trade Center,1,,10,0
1024,3906A5293,159595A3906B5293,,33rd via Hoboken,1,,2,0
862,3528A4969,159163A3528B4969,,World Trade Center,1,,8,0
1024,3943A5293,160045A3943B5293,,Journal Square via Hoboken,0,,4,0
860,3528A4969,158693A3528B4969,,Hoboken,0,,3,0
1024,3906A5310,159609A3906B5310,,33rd via Hoboken,1,,2,0
4768,3894A5283,573079A3894B5283,,Journal Square,0,,1,0
1024,3906A5292,159734A3906B5292,,Journal Square via Hoboken,0,,4,0
1024,3907A5310,159369A3907B5310,,33rd via Hoboken,1,,2,0
862,3529A4969,602472A3529B4969,,World Trade Center,1,,8,0
4768,3893A5283,572877A3893B5283,,Hoboken,1,,12,0
4768,3893A5283,573032A3893B5283,,Journal Square,0,,1,0
862,3528A4969,159035A3528B4969,,Newark,0,,9,0
862,3528A4969,159085A3528B4969,,Newark,0,,9,0
860,3894A5283,572577A3894B5283,,World Trade Center,1,,10,0
4768,3894A5283,573100A3894B5283,,Journal Square,0,,1,0
859,3528A4969,158330A3528B4969,,33rd Street,1,,11,0
1024,3906A5293,159648A3906B5293,,33rd via Hoboken,1,,2,0
861,3528A4969,160192A3528B4969,,Journal Square,0,,6,0
1024,3907A5293,159501A3907B5293,,Journal Square via Hoboken,0,,4,0
860,3893A5283,572504A3893B5283,,World Trade Center,1,,10,0
860,3893A5283,572462A3893B5283,,World Trade Center,1,,10,0
1024,3906A5292,159581A3906B5292,,33rd via Hoboken,1,,2,0
860,3893A5283,572510A3893B5283,,World Trade Center,1,,10,0
1024,3906A5310,159735A3906B5310,,Journal Square via Hoboken,0,,4,0
859,3528A4969,158289A3528B4969,,33rd Street,1,,11,0
861,3528A4969,160157A3528B4969,,33rd Street,1,,5,0
859,3528A4969,158266A3528B4969,,33rd Street,1,,11,0
1024,3906A5310,159714A3906B5310,,Journal Square via Hoboken,0,,4,0
1024,3943A5292,160043A3943B5292,,Journal Square via Hoboken,0,,4,0
862,3528A4969,159073A3528B4969,,Newark,0,,9,0
1024,3907A5293,159398A3907B5293,,33rd via Hoboken,1,,2,0
1024,3907A5292,159493A3907B5292,,Journal Square via Hoboken,0,,4,0
859,3528A4969,158471A3528B4969,,Hoboken,0,,7,0
862,3528A4969,159142A3528B4969,,World Trade Center,1,,8,0
860,3894A5283,572703A3894B5283,,Hoboken,0,,3,0
1024,3906A5292,159712A3906B5292,,Journal Square via Hoboken,0,,4,0
4768,3893A5283,573043A3893B5283,,Journal Square,0,,1,0
861,3528A4969,160126A3528B4969,,33rd Street,1,,5,0
860,3528A4969,158587A3528B4969,,World Trade Center,1,,10,0
862,3529A4969,602448A3529B4969,,World Trade Center,1,,8,0
862,3528A4969,159111A3528B4969,,Newark,0,,9,0
1024,3907A5310,159432A3907B5310,,33rd via Hoboken,1,,2,0
862,3530A4969,602545A3530B4969,,Newark,0,,9,0
862,3528A4969,159125A3528B4969,,Newark,0,,9,0
1024,3907A5293,159498A3907B5293,,Journal Square via Hoboken,0,,4,0
1024,3907A5292,159473A3907B5292,,Journal Square via Hoboken,0,,4,0
4768,3894A5283,573090A3894B5283,,Journal Square,0,,1,0
859,3528A4969,158360A3528B4969,,33rd Street,1,,11,0
4768,3893A5283,572843A3893B5283,,Hoboken,1,,12,0
862,3528A4969,159267A3528B4969,,World Trade Center,1,,8,0
859,3528A4969,158316A3528B4969,,33rd Street,1,,11,0
859,3528A4969,158466A3528B4969,,Hoboken,0,,7,0
862,3528A4969,159105A3528B4969,,Newark,0,,9,0
861,3528A4969,160255A3528B4969,,Journal Square,0,,6,0
860,3528A4969,158687A3528B4969,,Hoboken,0,,3,0
1024,3906A5292,159596A3906B5292,,33rd via Hoboken,1,,2,0
859,3528A4969,158317A3528B4969,,33rd Street,1,,11,0
1024,3907A5292,159495A3907B5292,,Journal Square via Hoboken,0,,4,0
862,3530A4969,602594A3530B4969,,World Trade Center,1,,8,0
862,3528A4969,159167A3528B4969,,World Trade Center,1,,8,0
4768,3894A5283,572928A3894B5283,,Hoboken,1,,12,0
860,3528A4969,158669A3528B4969,,Hoboken,0,,3,0
860,3893A5283,572618A3893B5283,,Hoboken,0,,3,0
4768,3894A5283,572953A3894B5283,,Hoboken,1,,12,0
1024,3907A5310,159448A3907B5310,,33rd via Hoboken,1,,2,0
862,3530A4969,602555A3530B4969,,World Trade Center,1,,8,0
1024,3906A5293,159632A3906B5293,,33rd via Hoboken,1,,2,0
1024,3907A5293,159397A3907B5293,,33rd via Hoboken,1,,2,0
1024,3907A5310,159539A3907B5310,,Journal Square via Hoboken,0,,4,0
859,3528A4969,158425A3528B4969,,Hoboken,0,,7,0
1024,3906A5293,159657A3906B5293,,33rd via Hoboken,1,,2,0
1024,3907A5293,159482A3907B5293,,Journal Square via Hoboken,0,,4,0
4768,3893A5283,572883A3893B5283,,Hoboken,1,,12,0
862,3528A4969,159149A3528B4969,,World Trade Center,1,,8,0
862,3530A4969,602547A3530B4969,,Newark,0,,9,0
862,3529A4969,602375A3529B4969,,Newark,0,,9,0
1024,3906A5292,159665A3906B5292,,33rd via Hoboken,1,,2,0
861,3528A4969,160183A3528B4969,,33rd Street,1,,5,0
1024,3907A5292,159387A3907B5292,,33rd via Hoboken,1,,2,0
1024,3907A5292,159456A3907B5292,,Journal Square via Hoboken,0,,4,0
859,3528A4969,158304A3528B4969,,33rd Street,1,,11,0
1024,3906A5292,159686A3906B5292,,Journal Square via Hoboken,0,,4,0
860,3893A5283,572672A3893B5283,,Hoboken,0,,3,0
1024,3906A5293,159777A3906B5293,,Journal Square via Hoboken,0,,4,0
4768,3908A5283,573148A3908B5283,,Journal Square,0,,1,0
862,3529A4969,602420A3529B4969,,Newark,0,,9,0
1024,3906A5292,159613A3906B5292,,33rd via Hoboken,1,,2,0
1024,3941A5283,582210A3941B5283,,Journal Square via Hoboken,0,,4,0
861,3528A4969,160299A3528B4969,,Journal Square,0,,6,0
4768,3894A5283,573121A3894B5283,,Journal Square,0,,1,0
862,3528A4969,159235A3528B4969,,World Trade Center,1,,8,0
862,3530A4969,602608A3530B4969,,World Trade Center,1,,8,0
860,3893A5283,572502A3893B5283,,World Trade Center,1,,10,0
860,3528A4969,158592A3528B4969,,World Trade Center,1,,10,0
862,3528A4969,159110A3528B4969,,Newark,0,,9,0
1024,3907A5310,159417A3907B5310,,33rd via Hoboken,1,,2,0
1024,3906A5310,159579A3906B5310,,33rd via Hoboken,1,,2,0
1024,3907A5310,159407A3907B5310,,33rd via Hoboken,1,,2,0
1024,3906A5293,159635A3906B5293,,33rd via Hoboken,1,,2,0
859,3528A4969,158380A3528B4969,,Hoboken,0,,7,0
1024,3906A5310,159643A3906B5310,,33rd via Hoboken,1,,2,0
862,3530A4969,602582A3530B4969,,World Trade Center,1,,8,0
1024,3906A5293,159647A3906B5293,,33rd via Hoboken,1,,2,0
860,3528A4969,158734A3528B4969,,Hoboken,0,,3,0
861,3528A4969,160136A3528B4969,,33rd Street,1,,5,0
862,3529A4969,602464A3529B4969,,World Trade Center,1,,8,0
1024,3907A5310,159483A3907B5310,,Journal Square via Hoboken,0,,4,0
1024,3907A5293,159514A3907B5293,,Journal Square via Hoboken,0,,4,0
861,3528A4969,160191A3528B4969,,33rd Street,1,,5,0
1024,3906A5310,159645A3906B5310,,33rd via Hoboken,1,,2,0
861,3528A4969,160095A3528B4969,,33rd Street,1,,5,0
1024,3907A5310,159420A3907B5310,,33rd via Hoboken,1,,2,0
861,3528A4969,160165A3528B4969,,33rd Street,1,,5,0
4768,3893A5283,572978A3893B5283,,Journal Square,0,,1,0
1024,3906A5310,159772A3906B5310,,Journal Square via Hoboken,0,,4,0
862,3529A4969,602437A3529B4969,,World Trade Center,1,,8,0
1024,3906A5292,159770A3906B5292,,Journal Square via Hoboken,0,,4,0
861,3528A4969,160247A3528B4969,,Journal Square,0,,6,0
1024,3906A5292,159698A3906B5292,,Journal Square via Hoboken,0,,4,0
860,3893A5283,572452A3893B5283,,World Trade Center,1,,10,0
861,3528A4969,160166A3528B4969,,33rd Street,1,,5,0
859,3528A4969,158279A3528B4969,,33rd Street,1,,11,0
860,3894A5283,572715A3894B5283,,Hoboken,0,,3,0
860,3894A5283,572767A3894B5283,,Hoboken,0,,3,0
861,3528A4969,160250A3528B4969,,Journal Square,0,,6,0
862,3529A4969,602431A3529B4969,,World Trade Center,1,,8,0
4768,3893A5283,572998A3893B5283,,Journal Square,0,,1,0
862,3528A4969,159082A3528B4969,,Newark,0,,9,0
1024,3906A5292,159690A3906B5292,,Journal Square via Hoboken,0,,4,0
862,3528A4969,159194A3528B4969,,World Trade Center,1,,8,0
4768,3893A5283,572806A3893B5283,,Hoboken,1,,12,0
4768,3893A5283,572797A3893B5283,,Hoboken,1,,12,0
859,3528A4969,158324A3528B4969,,33rd Street,1,,11,0
862,3528A4969,159078A3528B4969,,Newark,0,,9,0
4768,3893A5283,572841A3893B5283,,Hoboken,1,,12,0
862,3528A4969,159029A3528B4969,,Newark,0,,9,0
862,3528A4969,159004A3528B4969,,Newark,0,,9,0
860,3528A4969,158701A3528B4969,,Hoboken,0,,3,0
4768,3893A5283,573041A3893B5283,,Journal Square,0,,1,0
1024,3906A5292,159773A3906B5292,,Journal Square via Hoboken,0,,4,0
859,3528A4969,158452A3528B4969,,Hoboken,0,,7,0
4768,3908A5283,572969A3908B5283,,Hoboken,1,,12,0
1024,3907A5292,159452A3907B5292,,33rd via Hoboken,1,,2,0
860,3528A4969,158573A3528B4969,,World Trade Center,1,,10,0
4768,3893A5283,572876A3893B5283,,Hoboken,1,,12,0
1024,3907A5310,159379A3907B5310,,33rd via Hoboken,1,,2,0
1024,3941A5283,582214A3941B5283,,Journal Square via Hoboken,0,,4,0
4768,3894A5283,572920A3894B5283,,Hoboken,1,,12,0
1024,3906A5293,159677A3906B5293,,Journal Square via Hoboken,0,,4,0
860,3528A4969,158629A3528B4969,,World Trade Center,1,,10,0
1024,3906A5293,159727A3906B5293,,Journal Square via Hoboken,0,,4,0
862,3529A4969,602391A3529B4969,,Newark,0,,9,0
860,3893A5283,572645A3893B5283,,Hoboken,0,,3,0
1024,3907A5293,159459A3907B5293,,Journal Square via Hoboken,0,,4,0
1024,3907A5310,159523A3907B5310,,Journal Square via Hoboken,0,,4,0
860,3908A5283,572789A3908B5283,,Hoboken,0,,3,0
1024,3907A5293,159489A3907B5293,,Journal Square via Hoboken,0,,4,0
4768,3894A5283,572899A3894B5283,,Hoboken,1,,12,0
862,3528A4969,159123A3528B4969,,Newark,0,,9,0
862,3528A4969,159056A3528B4969,,Newark,0,,9,0
1024,3907A5292,159374A3907B5292,,33rd via Hoboken,1,,2,0
862,3528A4969,159095A3528B4969,,Newark,0,,9,0
1024,3906A5293,159584A3906B5293,,33rd via Hoboken,1,,2,0
1024,3906A5310,159662A3906B5310,,33rd via Hoboken,1,,2,0
862,3528A4969,159107A3528B4969,,Newark,0,,9,0
1024,3907A5292,159451A3907B5292,,33rd via Hoboken,1,,2,0
859,3528A4969,158393A3528B4969,,Hoboken,0,,7,0
1024,3906A5292,159642A3906B5292,,33rd via Hoboken,1,,2,0
862,3530A4969,602507A3530B4969,,Newark,0,,9,0
1024,3907A5292,159375A3907B5292,,33rd via Hoboken,1,,2,0
4768,3893A5283,572984A3893B5283,,Journal Square,0,,1,0
1024,3907A5292,159488A3907B5292,,Journal Square via Hoboken,0,,4,0
859,3528A4969,158402A3528B4969,,Hoboken,0,,7,0
860,3528A4969,158626A3528B4969,,World Trade Center,1,,10,0
860,3528A4969,158723A3528B4969,,Hoboken,0,,3,0
862,3528A4969,159278A3528B4969,,World Trade Center,1,,8,0
4768,3893A5283,572802A3893B5283,,Hoboken,1,,12,0
862,3528A4969,159131A3528B4969,,World Trade Center,1,,8,0
862,3528A4969,159084A3528B4969,,Newark,0,,9,0
862,3528A4969,159166A3528B4969,,World Trade Center,1,,8,0
1024,3906A5310,159588A3906B5310,,33rd via Hoboken,1,,2,0
860,3894A5283,572556A3894B5283,,World Trade Center,1,,10,0
4768,3893A5283,573042A3893B5283,,Journal Square,0,,1,0
862,3528A4969,159211A3528B4969,,World Trade Center,1,,8,0
4768,3894A5283,573092A3894B5283,,Journal Square,0,,1,0
1024,3907A5293,159529A3907B5293,,Journal Square via Hoboken,0,,4,0
1024,3906A5310,159666A3906B5310,,33rd via Hoboken,1,,2,0
861,3528A4969,160147A3528B4969,,33rd Street,1,,5,0
862,3529A4969,602417A3529B4969,,Newark,0,,9,0
4768,3894A5283,573067A3894B5283,,Journal Square,0,,1,0
4768,3893A5283,572842A3893B5283,,Hoboken,1,,12,0
1024,3907A5310,159436A3907B5310,,33rd via Hoboken,1,,2,0
860,3528A4969,158635A3528B4969,,Hoboken,0,,3,0
1024,3906A5310,159708A3906B5310,,Journal Square via Hoboken,0,,4,0
861,3528A4969,160114A3528B4969,,33rd Street,1,,5,0
4768,3894A5283,573065A3894B5283,,Journal Square,0,,1,0
862,3529A4969,602410A3529B4969,,Newark,0,,9,0
1024,3943A5293,160047A3943B5293,,Journal Square via Hoboken,0,,4,0
1024,3907A5310,159535A3907B5310,,Journal Square via Hoboken,0,,4,0
860,3528A4969,158659A3528B4969,,Hoboken,0,,3,0
862,3528A4969,159079A3528B4969,,Newark,0,,9,0
1024,3907A5292,159503A3907B5292,,Journal Square via Hoboken,0,,4,0
861,3528A4969,160180A3528B4969,,33rd Street,1,,5,0
1024,3907A5293,159410A3907B5293,,33rd via Hoboken,1,,2,0
862,3529A4969,602424A3529B4969,,Newark,0,,9,0
1024,3906A5310,159621A3906B5310,,33rd via Hoboken,1,,2,0
861,3528A4969,160293A3528B4969,,Journal Square,0,,6,0
860,3893A5283,572686A3893B5283,,Hoboken,0,,3,0
860,3893A5283,572626A3893B5283,,Hoboken,0,,3,0
1024,3906A5293,159717A3906B5293,,Journal Square via Hoboken,0,,4,0
862,3530A4969,602588A3530B4969,,World Trade Center,1,,8,0
861,3528A4969,160107A3528B4969,,33rd Street,1,,5,0
1024,3906A5310,159612A3906B5310,,33rd via Hoboken,1,,2,0
860,3894A5283,572590A3894B5283,,World Trade Center,1,,10,0
860,3528A4969,158706A3528B4969,,Hoboken,0,,3,0
1024,3907A5293,159504A3907B5293,,Journal Square via Hoboken,0,,4,0
862,3529A4969,602457A3529B4969,,World Trade Center,1,,8,0
1024,3906A5293,159594A3906B5293,,33rd via Hoboken,1,,2,0
1024,3943A5310,160030A3943B5310,,33rd via Hoboken,1,,2,0
861,3528A4969,160286A3528B4969,,Journal Square,0,,6,0
862,3530A4969,602492A3530B4969,,Newark,0,,9,0
861,3528A4969,160206A3528B4969,,Journal Square,0,,6,0
1024,3907A5310,159457A3907B5310,,Journal Square via Hoboken,0,,4,0
1024,3907A5310,159534A3907B5310,,Journal Square via Hoboken,0,,4,0
862,3528A4969,159277A3528B4969,,World Trade Center,1,,8,0
1024,3907A5293,159437A3907B5293,,33rd via Hoboken,1,,2,0
4768,3893A5283,573048A3893B5283,,Journal Square,0,,1,0
1024,3907A5310,159484A3907B5310,,Journal Square via Hoboken,0,,4,0
1024,3907A5310,159438A3907B5310,,33rd via Hoboken,1,,2,0
860,3528A4969,158694A3528B4969,,Hoboken,0,,3,0
860,3908A5283,572785A3908B5283,,Hoboken,0,,3,0
1024,3906A5292,159610A3906B5292,,33rd via Hoboken,1,,2,0
862,3530A4969,602577A3530B4969,,World Trade Center,1,,8,0
1024,3943A5310,160034A3943B5310,,33rd via Hoboken,1,,2,0
861,3528A4969,160263A3528B4969,,Journal Square,0,,6,0
1024,3907A5292,159525A3907B5292,,Journal Square via Hoboken,0,,4,0
861,3528A4969,160218A3528B4969,,Journal Square,0,,6,0
1024,3906A5293,159774A3906B5293,,Journal Square via Hoboken,0,,4,0
1024,3906A5293,159614A3906B5293,,33rd via Hoboken,1,,2,0
862,3528A4969,159020A3528B4969,,Newark,0,,9,0
860,3893A5283,572439A3893B5283,,World Trade Center,1,,10,0
860,3894A5283,572581A3894B5283,,World Trade Center,1,,10,0
860,3893A5283,572666A3893B5283,,Hoboken,0,,3,0
860,3528A4969,158604A3528B4969,,World Trade Center,1,,10,0
1024,3907A5292,159460A3907B5292,,Journal Square via Hoboken,0,,4,0
1024,3906A5293,159577A3906B5293,,33rd via Hoboken,1,,2,0
862,3530A4969,602569A3530B4969,,World Trade Center,1,,8,0
1024,3906A5310,159615A3906B5310,,33rd via Hoboken,1,,2,0
862,3529A4969,602446A3529B4969,,World Trade Center,1,,8,0
861,3528A4969,160137A3528B4969,,33rd Street,1,,5,0
861,3528A4969,160258A3528B4969,,Journal Square,0,,6,0
1024,3906A5310,159663A3906B5310,,33rd via Hoboken,1,,2,0
4768,3893A5283,572815A3893B5283,,Hoboken,1,,12,0
1024,3906A5293,159608A3906B5293,,33rd via Hoboken,1,,2,0
860,3528A4969,158548A3528B4969,,World Trade Center,1,,10,0
4768,3893A5283,572982A3893B5283,,Journal Square,0,,1,0
1024,3907A5292,159393A3907B5292,,33rd via Hoboken,1,,2,0
1024,3907A5293,159447A3907B5293,,33rd via Hoboken,1,,2,0
860,3893A5283,572481A3893B5283,,World Trade Center,1,,10,0
861,3528A4969,160174A3528B4969,,33rd Street,1,,5,0
861,3528A4969,160089A3528B4969,,33rd Street,1,,5,0
859,3528A4969,158428A3528B4969,,Hoboken,0,,7,0
1024,3907A5292,159491A3907B5292,,Journal Square via Hoboken,0,,4,0
1024,3906A5310,159718A3906B5310,,Journal Square via Hoboken,0,,4,0
1024,3907A5293,159435A3907B5293,,33rd via Hoboken,1,,2,0
1024,3906A5293,159639A3906B5293,,33rd via Hoboken,1,,2,0
860,3894A5283,572594A3894B5283,,World Trade Center,1,,10,0
4768,3893A5283,572810A3893B5283,,Hoboken,1,,12,0
1024,3906A5292,159706A3906B5292,,Journal Square via Hoboken,0,,4,0
860,3894A5283,572760A3894B5283,,Hoboken,0,,3,0
1024,3906A5293,159757A3906B5293,,Journal Square via Hoboken,0,,4,0
1024,3906A5293,159611A3906B5293,,33rd via Hoboken,1,,2,0
1024,3906A5292,159720A3906B5292,,Journal Square via Hoboken,0,,4,0
1024,3906A5310,159573A3906B5310,,33rd via Hoboken,1,,2,0
862,3530A4969,602585A3530B4969,,World Trade Center,1,,8,0
859,3528A4969,158292A3528B4969,,33rd Street,1,,11,0
860,3528A4969,158590A3528B4969,,World Trade Center,1,,10,0
1024,3907A5292,159389A3907B5292,,33rd via Hoboken,1,,2,0
1024,3906A5310,159628A3906B5310,,33rd via Hoboken,1,,2,0
1024,3906A5310,159571A3906B5310,,33rd via Hoboken,1,,2,0
861,3528A4969,160119A3528B4969,,33rd Street,1,,5,0
860,3893A5283,572494A3893B5283,,World Trade Center,1,,10,0
4768,3893A5283,572848A3893B5283,,Hoboken,1,,12,0
1024,3907A5292,159402A3907B5292,,33rd via Hoboken,1,,2,0
4768,3893A5283,572795A3893B5283,,Hoboken,1,,12,0
1024,3906A5292,159695A3906B5292,,Journal Square via Hoboken,0,,4,0
1024,3906A5293,159572A3906B5293,,33rd via Hoboken,1,,2,0
862,3529A4969,602483A3529B4969,,World Trade Center,1,,8,0
860,3893A5283,572656A3893B5283,,Hoboken,0,,3,0
1024,3906A5292,159729A3906B5292,,Journal Square via Hoboken,0,,4,0
860,3893A5283,572635A3893B5283,,Hoboken,0,,3,0
1024,3907A5292,159526A3907B5292,,Journal Square via Hoboken,0,,4,0
859,3528A4969,158346A3528B4969,,33rd Street,1,,11,0
1024,3907A5292,159441A3907B5292,,33rd via Hoboken,1,,2,0
860,3528A4969,158614A3528B4969,,World Trade Center,1,,10,0
861,3528A4969,160257A3528B4969,,Journal Square,0,,6,0
862,3528A4969,159187A3528B4969,,World Trade Center,1,,8,0
859,3528A4969,158377A3528B4969,,Hoboken,0,,7,0
862,3528A4969,159054A3528B4969,,Newark,0,,9,0
860,3528A4969,158594A3528B4969,,World Trade Center,1,,10,0
1024,3907A5292,159427A3907B5292,,33rd via Hoboken,1,,2,0
860,3528A4969,158640A3528B4969,,Hoboken,0,,3,0
1024,3907A5293,159519A3907B5293,,Journal Square via Hoboken,0,,4,0
861,3528A4969,160134A3528B4969,,33rd Street,1,,5,0
4768,3894A5283,573139A3894B5283,,Journal Square,0,,1,0
4768,3893A5283,572837A3893B5283,,Hoboken,1,,12,0
862,3528A4969,159104A3528B4969,,Newark,0,,9,0
1024,3907A5292,159463A3907B5292,,Journal Square via Hoboken,0,,4,0
862,3528A4969,159092A3528B4969,,Newark,0,,9,0
860,3528A4969,158700A3528B4969,,Hoboken,0,,3,0
1024,3906A5292,159754A3906B5292,,Journal Square via Hoboken,0,,4,0
1024,3906A5310,159655A3906B5310,,33rd via Hoboken,1,,2,0
4768,3893A5283,572871A3893B5283,,Hoboken,1,,12,0
4768,3894A5283,573083A3894B5283,,Journal Square,0,,1,0
861,3528A4969,160085A3528B4969,,33rd Street,1,,5,0
859,3528A4969,158283A3528B4969,,33rd Street,1,,11,0
1024,3906A5310,159780A3906B5310,,Journal Square via Hoboken,0,,4,0
862,3528A4969,159132A3528B4969,,World Trade Center,1,,8,0
859,3528A4969,158295A3528B4969,,33rd Street,1,,11,0
